path_id,path_length,source,target,path,path_strength,step1_strength,step2_strength,step3_strength,path_type,question_relevance,interpretation
P2_225,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_max_watts → seed,0.45000001788139343,0.45000001788139343,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_max_watts间接影响seed
P3_437,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → test_accuracy → seed,0.42500001192092896,0.8500000238418579,0.5,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和test_accuracy间接影响seed
P2_253,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → model_siamese → test_accuracy,0.42500001192092896,0.8500000238418579,0.5,,moderation_mediated,Q3,batch_size_x_parallel通过model_siamese间接影响test_accuracy
P2_034,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → learning_rate_x_parallel → seed,0.4000000059604645,0.4000000059604645,1.0,,other_mediation,other,learning_rate通过learning_rate_x_parallel间接影响seed
P3_426,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → gpu_max_watts → seed,0.3825000259280209,0.8500000238418579,0.45000001788139343,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和gpu_max_watts间接影响seed
P2_092,2,hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,batch_size_x_parallel → model_siamese → gpu_max_watts,0.3825000259280209,0.8500000238418579,0.45000001788139343,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_siamese间接影响gpu_max_watts
P3_326,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → test_accuracy → seed,0.3800000008940696,0.949999988079071,0.4000000059604645,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和test_accuracy间接影响seed
P2_245,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → gpu_min_watts → test_accuracy,0.3800000008940696,0.949999988079071,0.4000000059604645,,moderation_mediated,Q3,batch_size_x_parallel通过gpu_min_watts间接影响test_accuracy
P2_223,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → cpu_total_joules → seed,0.3499999940395355,0.3499999940395355,1.0,,moderation_mediated,other,batch_size_x_parallel通过cpu_total_joules间接影响seed
P2_022,2,hyperparam_batch_size,hyperparam_seed,batch_size → test_accuracy → seed,0.3499999940395355,0.3499999940395355,1.0,,other_mediation,other,batch_size通过test_accuracy间接影响seed
P2_230,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_util_avg_percent → seed,0.3499999940395355,0.3499999940395355,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_util_avg_percent间接影响seed
P3_399,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → is_parallel → seed,0.31500000715255716,0.9000000357627869,0.3499999940395355,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和is_parallel间接影响seed
P2_161,2,hyperparam_batch_size_x_is_parallel,is_parallel,batch_size_x_parallel → model_mnist_ff → is_parallel,0.31500000715255716,0.9000000357627869,0.3499999940395355,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff间接影响is_parallel
P3_288,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_avg_watts → gpu_min_watts → seed,0.302500013113022,0.550000011920929,0.550000011920929,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_avg_watts和gpu_min_watts间接影响seed
P2_096,2,hyperparam_batch_size_x_is_parallel,energy_gpu_min_watts,batch_size_x_parallel → gpu_avg_watts → gpu_min_watts,0.302500013113022,0.550000011920929,0.550000011920929,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_avg_watts间接影响gpu_min_watts
P2_250,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → is_parallel → test_accuracy,0.30000001192092896,1.0,0.30000001192092896,,moderation_mediated,Q3,batch_size_x_parallel通过is_parallel间接影响test_accuracy
P2_015,2,hyperparam_batch_size,hyperparam_seed,batch_size → gpu_max_watts → seed,0.30000001192092896,0.30000001192092896,1.0,,other_mediation,other,batch_size通过gpu_max_watts间接影响seed
P2_297,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → learning_rate → seed,0.30000001192092896,0.30000001192092896,1.0,,moderation_mediated,other,epochs_x_parallel通过learning_rate间接影响seed
P3_388,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → is_parallel → test_accuracy → seed,0.30000001192092896,1.0,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过is_parallel和test_accuracy间接影响seed
P2_227,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_total_joules → seed,0.30000001192092896,0.30000001192092896,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_total_joules间接影响seed
P2_277,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → epochs → seed,0.30000001192092896,0.30000001192092896,1.0,,moderation_mediated,other,learning_rate_x_parallel通过epochs间接影响seed
P2_114,2,hyperparam_batch_size_x_is_parallel,energy_gpu_total_joules,batch_size_x_parallel → model_siamese → gpu_total_joules,0.2975000032782553,0.8500000238418579,0.3499999940395355,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_siamese间接影响gpu_total_joules
P3_428,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → gpu_total_joules → seed,0.2975000032782553,0.8500000238418579,0.3499999940395355,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和gpu_total_joules间接影响seed
P2_195,2,hyperparam_batch_size_x_is_parallel,model_siamese,batch_size_x_parallel → model_mnist_rnn → model_siamese,0.2850000077486037,0.949999988079071,0.30000001192092896,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn间接影响model_siamese
P3_410,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_rnn → gpu_max_watts → seed,0.2850000077486037,0.949999988079071,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn和gpu_max_watts间接影响seed
P2_091,2,hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,batch_size_x_parallel → model_mnist_rnn → gpu_max_watts,0.2850000077486037,0.949999988079071,0.30000001192092896,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_mnist_rnn间接影响gpu_max_watts
P3_420,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_rnn → learning_rate → seed,0.2850000077486037,0.949999988079071,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn和learning_rate间接影响seed
P2_147,2,hyperparam_batch_size_x_is_parallel,energy_gpu_util_max_percent,batch_size_x_parallel → gpu_min_watts → gpu_util_max_percent,0.2850000077486037,0.949999988079071,0.30000001192092896,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_min_watts间接影响gpu_util_max_percent
P3_317,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → gpu_temp_avg_celsius → seed,0.2850000077486037,0.949999988079071,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和gpu_temp_avg_celsius间接影响seed
P2_209,2,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate,batch_size_x_parallel → model_mnist_rnn → learning_rate,0.2850000077486037,0.949999988079071,0.30000001192092896,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn间接影响learning_rate
P3_315,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → gpu_max_watts → seed,0.2850000077486037,0.949999988079071,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和gpu_max_watts间接影响seed
P3_418,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_rnn → model_siamese → seed,0.2850000077486037,0.949999988079071,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn和model_siamese间接影响seed
P3_320,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → gpu_util_max_percent → seed,0.2850000077486037,0.949999988079071,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和gpu_util_max_percent间接影响seed
P2_085,2,hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,batch_size_x_parallel → gpu_min_watts → gpu_max_watts,0.2850000077486037,0.949999988079071,0.30000001192092896,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_min_watts间接影响gpu_max_watts
P2_117,2,hyperparam_batch_size_x_is_parallel,energy_gpu_temp_avg_celsius,batch_size_x_parallel → gpu_min_watts → gpu_temp_avg_celsius,0.2850000077486037,0.949999988079071,0.30000001192092896,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_min_watts间接影响gpu_temp_avg_celsius
P3_403,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → learning_rate → seed,0.27000002145767255,0.9000000357627869,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和learning_rate间接影响seed
P3_402,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → batch_size → seed,0.27000002145767255,0.9000000357627869,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和batch_size间接影响seed
P3_336,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_temp_avg_celsius → gpu_total_joules → seed,0.27000002145767255,0.6000000238418579,0.45000001788139343,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_temp_avg_celsius和gpu_total_joules间接影响seed
P3_392,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → gpu_max_watts → seed,0.27000002145767255,0.9000000357627869,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和gpu_max_watts间接影响seed
P2_090,2,hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,batch_size_x_parallel → model_mnist_ff → gpu_max_watts,0.27000002145767255,0.9000000357627869,0.30000001192092896,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_mnist_ff间接影响gpu_max_watts
P2_202,2,hyperparam_batch_size_x_is_parallel,hyperparam_batch_size,batch_size_x_parallel → model_mnist_ff → batch_size,0.27000002145767255,0.9000000357627869,0.30000001192092896,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff间接影响batch_size
P2_208,2,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate,batch_size_x_parallel → model_mnist_ff → learning_rate,0.27000002145767255,0.9000000357627869,0.30000001192092896,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff间接影响learning_rate
P2_110,2,hyperparam_batch_size_x_is_parallel,energy_gpu_total_joules,batch_size_x_parallel → gpu_temp_avg_celsius → gpu_total_joules,0.27000002145767255,0.6000000238418579,0.45000001788139343,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_temp_avg_celsius间接影响gpu_total_joules
P2_210,2,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate,batch_size_x_parallel → test_accuracy → learning_rate,0.26249999552965164,0.75,0.3499999940395355,,moderation_mediated,other,batch_size_x_parallel通过test_accuracy间接影响learning_rate
P3_451,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → test_accuracy → learning_rate → seed,0.26249999552965164,0.75,0.3499999940395355,1.0,moderation_mediated,other,batch_size_x_parallel通过test_accuracy和learning_rate间接影响seed
P3_497,3,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → model_mnist_rnn → model_mnist_ff → test_accuracy,0.2612500023841857,0.949999988079071,0.5,0.550000011920929,moderation_mediated,Q3,batch_size_x_parallel通过model_mnist_rnn和model_mnist_ff间接影响test_accuracy
P2_229,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_temp_max_celsius → seed,0.25,0.25,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_temp_max_celsius间接影响seed
P2_059,2,hyperparam_epochs,hyperparam_seed,epochs → epochs_x_parallel → seed,0.25,0.25,1.0,,other_mediation,other,epochs通过epochs_x_parallel间接影响seed
P2_032,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → epochs → seed,0.25,0.25,1.0,,other_mediation,other,learning_rate通过epochs间接影响seed
P2_298,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → epochs → seed,0.25,0.25,1.0,,moderation_mediated,other,epochs_x_parallel通过epochs间接影响seed
P2_130,2,hyperparam_batch_size_x_is_parallel,energy_gpu_temp_max_celsius,batch_size_x_parallel → gpu_temp_avg_celsius → gpu_temp_max_celsius,0.240000013113022,0.6000000238418579,0.4000000059604645,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_temp_avg_celsius间接影响gpu_temp_max_celsius
P3_337,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_temp_avg_celsius → gpu_temp_max_celsius → seed,0.240000013113022,0.6000000238418579,0.4000000059604645,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_temp_avg_celsius和gpu_temp_max_celsius间接影响seed
P2_162,2,hyperparam_batch_size_x_is_parallel,is_parallel,batch_size_x_parallel → model_mnist_rnn → is_parallel,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn间接影响is_parallel
P2_109,2,hyperparam_batch_size_x_is_parallel,energy_gpu_total_joules,batch_size_x_parallel → gpu_min_watts → gpu_total_joules,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_min_watts间接影响gpu_total_joules
P2_129,2,hyperparam_batch_size_x_is_parallel,energy_gpu_temp_max_celsius,batch_size_x_parallel → gpu_min_watts → gpu_temp_max_celsius,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_min_watts间接影响gpu_temp_max_celsius
P3_318,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → gpu_temp_max_celsius → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和gpu_temp_max_celsius间接影响seed
P3_422,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_rnn → test_accuracy → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn和test_accuracy间接影响seed
P2_198,2,hyperparam_batch_size_x_is_parallel,hyperparam_batch_size,batch_size_x_parallel → gpu_min_watts → batch_size,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts间接影响batch_size
P3_319,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → gpu_util_avg_percent → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和gpu_util_avg_percent间接影响seed
P2_252,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → model_mnist_rnn → test_accuracy,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,Q3,batch_size_x_parallel通过model_mnist_rnn间接影响test_accuracy
P3_416,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_rnn → is_parallel → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn和is_parallel间接影响seed
P3_409,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_rnn → gpu_avg_watts → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_rnn和gpu_avg_watts间接影响seed
P2_081,2,hyperparam_batch_size_x_is_parallel,energy_gpu_avg_watts,batch_size_x_parallel → model_mnist_rnn → gpu_avg_watts,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_mnist_rnn间接影响gpu_avg_watts
P2_138,2,hyperparam_batch_size_x_is_parallel,energy_gpu_util_avg_percent,batch_size_x_parallel → gpu_min_watts → gpu_util_avg_percent,0.23749999701976776,0.949999988079071,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_min_watts间接影响gpu_util_avg_percent
P3_324,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → batch_size → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和batch_size间接影响seed
P3_316,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → gpu_total_joules → seed,0.23749999701976776,0.949999988079071,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和gpu_total_joules间接影响seed
P3_445,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → batch_size → test_accuracy → seed,0.22750000864267328,0.6500000357627869,0.3499999940395355,1.0,moderation_mediated,other,batch_size_x_parallel通过batch_size和test_accuracy间接影响seed
P2_254,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → batch_size → test_accuracy,0.22750000864267328,0.6500000357627869,0.3499999940395355,,moderation_mediated,Q3,batch_size_x_parallel通过batch_size间接影响test_accuracy
P3_397,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → gpu_util_avg_percent → seed,0.22500000894069672,0.9000000357627869,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和gpu_util_avg_percent间接影响seed
P3_396,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → gpu_temp_max_celsius → seed,0.22500000894069672,0.9000000357627869,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和gpu_temp_max_celsius间接影响seed
P3_393,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → gpu_min_watts → seed,0.22500000894069672,0.9000000357627869,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和gpu_min_watts间接影响seed
P2_132,2,hyperparam_batch_size_x_is_parallel,energy_gpu_temp_max_celsius,batch_size_x_parallel → model_mnist_ff → gpu_temp_max_celsius,0.22500000894069672,0.9000000357627869,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_mnist_ff间接影响gpu_temp_max_celsius
P2_256,2,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,batch_size_x_parallel → model_mnist_ff → learning_rate_x_parallel,0.22500000894069672,0.9000000357627869,0.25,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff间接影响learning_rate_x_parallel
P2_142,2,hyperparam_batch_size_x_is_parallel,energy_gpu_util_avg_percent,batch_size_x_parallel → model_mnist_ff → gpu_util_avg_percent,0.22500000894069672,0.9000000357627869,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_mnist_ff间接影响gpu_util_avg_percent
P2_101,2,hyperparam_batch_size_x_is_parallel,energy_gpu_min_watts,batch_size_x_parallel → model_mnist_ff → gpu_min_watts,0.22500000894069672,0.9000000357627869,0.25,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_mnist_ff间接影响gpu_min_watts
P3_406,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → learning_rate_x_parallel → seed,0.22500000894069672,0.9000000357627869,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和learning_rate_x_parallel间接影响seed
P3_301,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_avg_watts → test_accuracy → seed,0.22000000804662712,0.550000011920929,0.4000000059604645,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_avg_watts和test_accuracy间接影响seed
P2_107,2,hyperparam_batch_size_x_is_parallel,energy_gpu_total_joules,batch_size_x_parallel → gpu_avg_watts → gpu_total_joules,0.22000000804662712,0.550000011920929,0.4000000059604645,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_avg_watts间接影响gpu_total_joules
P3_289,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_avg_watts → gpu_total_joules → seed,0.22000000804662712,0.550000011920929,0.4000000059604645,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_avg_watts和gpu_total_joules间接影响seed
P3_287,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_avg_watts → gpu_max_watts → seed,0.22000000804662712,0.550000011920929,0.4000000059604645,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_avg_watts和gpu_max_watts间接影响seed
P2_084,2,hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,batch_size_x_parallel → gpu_avg_watts → gpu_max_watts,0.22000000804662712,0.550000011920929,0.4000000059604645,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_avg_watts间接影响gpu_max_watts
P2_243,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → gpu_avg_watts → test_accuracy,0.22000000804662712,0.550000011920929,0.4000000059604645,,moderation_mediated,Q3,batch_size_x_parallel通过gpu_avg_watts间接影响test_accuracy
P3_436,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → epochs → seed,0.21250000596046448,0.8500000238418579,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和epochs间接影响seed
P3_433,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → is_parallel → seed,0.21250000596046448,0.8500000238418579,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和is_parallel间接影响seed
P3_435,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → model_mnist_rnn → seed,0.21250000596046448,0.8500000238418579,0.25,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和model_mnist_rnn间接影响seed
P2_185,2,hyperparam_batch_size_x_is_parallel,model_mnist_rnn,batch_size_x_parallel → model_siamese → model_mnist_rnn,0.21250000596046448,0.8500000238418579,0.25,,moderation_mediated,other,batch_size_x_parallel通过model_siamese间接影响model_mnist_rnn
P2_219,2,hyperparam_batch_size_x_is_parallel,hyperparam_epochs,batch_size_x_parallel → model_siamese → epochs,0.21250000596046448,0.8500000238418579,0.25,,moderation_mediated,other,batch_size_x_parallel通过model_siamese间接影响epochs
P2_163,2,hyperparam_batch_size_x_is_parallel,is_parallel,batch_size_x_parallel → model_siamese → is_parallel,0.21250000596046448,0.8500000238418579,0.25,,moderation_mediated,other,batch_size_x_parallel通过model_siamese间接影响is_parallel
P2_181,2,hyperparam_batch_size_x_is_parallel,model_mnist_rnn,batch_size_x_parallel → gpu_temp_avg_celsius → model_mnist_rnn,0.21000000476837144,0.6000000238418579,0.3499999940395355,,moderation_mediated,other,batch_size_x_parallel通过gpu_temp_avg_celsius间接影响model_mnist_rnn
P2_139,2,hyperparam_batch_size_x_is_parallel,energy_gpu_util_avg_percent,batch_size_x_parallel → gpu_temp_avg_celsius → gpu_util_avg_percent,0.21000000476837144,0.6000000238418579,0.3499999940395355,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_temp_avg_celsius间接影响gpu_util_avg_percent
P3_342,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_temp_avg_celsius → model_mnist_rnn → seed,0.21000000476837144,0.6000000238418579,0.3499999940395355,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_temp_avg_celsius和model_mnist_rnn间接影响seed
