source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
hyperparam_learning_rate,hyperparam_learning_rate_x_is_parallel,0.4000000059604645,irrelevant,yes,strong,hyperparam,interaction,other,learning_rate → learning_rate_x_parallel
energy_gpu_util_max_percent,energy_gpu_util_avg_percent,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_util_avg_percent
perf_test_accuracy,hyperparam_learning_rate,0.3499999940395355,irrelevant,yes,strong,performance,hyperparam,other,test_accuracy → learning_rate
model_siamese,energy_gpu_total_joules,0.3499999940395355,control_effect,yes,strong,control,energy,other,模型控制变量的影响
hyperparam_batch_size_x_is_parallel,energy_gpu_util_avg_percent,0.3499999940395355,moderation,yes,strong,interaction,mediator,other,并行模式调节batch_size对gpu_util_avg_percent的效应
hyperparam_batch_size,perf_test_accuracy,0.3499999940395355,main_effect,yes,strong,hyperparam,performance,other,batch_size直接影响test_accuracy
energy_gpu_util_avg_percent,energy_gpu_avg_watts,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_avg_watts
model_mnist_ff,is_parallel,0.3499999940395355,control_effect,yes,strong,control,mode,other,模型控制变量的影响
energy_cpu_total_joules,energy_gpu_max_watts,0.3499999940395355,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_max_watts
energy_gpu_temp_avg_celsius,model_mnist_rnn,0.3499999940395355,irrelevant,yes,strong,mediator,control,other,gpu_temp_avg_celsius → model_mnist_rnn
energy_cpu_total_joules,energy_gpu_total_joules,0.3499999940395355,mediator,yes,strong,energy,energy,Q3,cpu_total_joules通过某种机制影响gpu_total_joules
energy_gpu_util_max_percent,perf_test_accuracy,0.3499999940395355,irrelevant,yes,strong,mediator,performance,Q2,gpu_util_max_percent → test_accuracy
energy_gpu_temp_avg_celsius,energy_gpu_util_avg_percent,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_util_avg_percent
hyperparam_batch_size_x_is_parallel,energy_cpu_total_joules,0.3499999940395355,moderation,yes,strong,interaction,energy,Q1,并行模式调节batch_size对cpu_total_joules的效应
energy_gpu_util_max_percent,energy_gpu_avg_watts,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_avg_watts
energy_cpu_pkg_joules,energy_gpu_avg_watts,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_avg_watts
energy_cpu_total_joules,energy_gpu_temp_max_celsius,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_temp_max_celsius
energy_gpu_avg_watts,energy_gpu_temp_avg_celsius,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_temp_avg_celsius
energy_cpu_total_joules,energy_gpu_min_watts,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_min_watts
energy_gpu_temp_avg_celsius,hyperparam_learning_rate,0.30000001192092896,irrelevant,yes,strong,mediator,hyperparam,other,gpu_temp_avg_celsius → learning_rate
energy_gpu_temp_avg_celsius,hyperparam_epochs,0.30000001192092896,irrelevant,yes,strong,mediator,hyperparam,other,gpu_temp_avg_celsius → epochs
energy_gpu_avg_watts,energy_gpu_util_avg_percent,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_util_avg_percent
energy_gpu_temp_avg_celsius,model_siamese,0.30000001192092896,irrelevant,yes,strong,mediator,control,other,gpu_temp_avg_celsius → model_siamese
energy_gpu_avg_watts,energy_gpu_temp_max_celsius,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_temp_max_celsius
model_mnist_rnn,model_siamese,0.30000001192092896,control_effect,yes,strong,control,control,other,模型控制变量的影响
energy_cpu_ram_joules,energy_cpu_pkg_joules,0.30000001192092896,mediator,yes,strong,energy,energy,Q3,cpu_ram_joules通过某种机制影响cpu_pkg_joules
energy_gpu_temp_avg_celsius,model_mnist_ff,0.30000001192092896,irrelevant,yes,strong,mediator,control,other,gpu_temp_avg_celsius → model_mnist_ff
hyperparam_batch_size,energy_gpu_max_watts,0.30000001192092896,main_effect,yes,strong,hyperparam,mediator,other,batch_size直接影响gpu_max_watts
model_mnist_rnn,hyperparam_learning_rate,0.30000001192092896,control_effect,yes,strong,control,hyperparam,other,模型控制变量的影响
model_mnist_rnn,energy_gpu_max_watts,0.30000001192092896,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
energy_cpu_total_joules,energy_gpu_avg_watts,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_avg_watts
model_mnist_ff,hyperparam_batch_size,0.30000001192092896,control_effect,yes,strong,control,hyperparam,other,模型控制变量的影响
energy_gpu_util_max_percent,model_siamese,0.30000001192092896,irrelevant,yes,strong,mediator,control,other,gpu_util_max_percent → model_siamese
hyperparam_learning_rate_x_is_parallel,hyperparam_epochs,0.30000001192092896,moderation,yes,strong,interaction,hyperparam,other,并行模式调节learning_rate对epochs的效应
energy_gpu_min_watts,energy_gpu_max_watts,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_max_watts
energy_gpu_min_watts,energy_gpu_temp_avg_celsius,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_temp_avg_celsius
hyperparam_epochs_x_is_parallel,hyperparam_learning_rate,0.30000001192092896,moderation,yes,strong,interaction,hyperparam,other,并行模式调节epochs对learning_rate的效应
model_mnist_ff,hyperparam_learning_rate,0.30000001192092896,control_effect,yes,strong,control,hyperparam,other,模型控制变量的影响
model_mnist_ff,energy_gpu_max_watts,0.30000001192092896,control_effect,yes,strong,control,mediator,other,模型控制变量的影响
energy_cpu_pkg_joules,energy_gpu_util_max_percent,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_util_max_percent
energy_cpu_pkg_joules,hyperparam_epochs,0.30000001192092896,irrelevant,yes,strong,energy,hyperparam,other,cpu_pkg_joules → epochs
is_parallel,perf_test_accuracy,0.30000001192092896,mode_effect,yes,strong,mode,performance,other,is_parallel → test_accuracy
energy_gpu_min_watts,energy_gpu_util_max_percent,0.30000001192092896,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_util_max_percent
energy_cpu_total_joules,energy_gpu_util_avg_percent,0.30000001192092896,mediator,yes,strong,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_util_avg_percent
hyperparam_batch_size_x_is_parallel,energy_gpu_total_joules,0.30000001192092896,moderation,yes,strong,interaction,energy,Q1,并行模式调节batch_size对gpu_total_joules的效应
