source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation,ate,ate_ci_lower,ate_ci_upper,ate_is_significant,ate_confounders_count,ate_global_std,ate_global_std_ci_lower,ate_global_std_ci_upper,ate_global_std_is_significant,ate_global_std_confounders_count
energy_gpu_total_joules,energy_cpu_ram_joules,0.3499999940395355,mediator,yes,strong,energy,energy,Q3,gpu_total_joules通过某种机制影响cpu_ram_joules,,,,,0,,,,False,0
energy_gpu_temp_max_celsius,energy_gpu_avg_watts,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_avg_watts,,,,,0,,,,False,0
energy_gpu_util_avg_percent,energy_cpu_ram_joules,0.3499999940395355,mediator,yes,strong,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响cpu_ram_joules,0.2877552112179627,0.231355189819242,0.3441552326166834,True,3,1.121762909171998,0.9018973789742865,1.3416284393697098,True,3
energy_gpu_avg_watts,energy_gpu_temp_avg_celsius,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_temp_avg_celsius,0.2031223195758602,0.1633103449389916,0.2429342942127288,True,5,0.1659114758864258,0.13339282661268634,0.19843012516016525,True,5
energy_gpu_avg_watts,perf_final_training_loss,0.3499999940395355,irrelevant,yes,strong,mediator,performance,Q2,gpu_avg_watts → final_training_loss,0.1459872765373527,0.1173737703360316,0.1746007827386738,True,7,1.7517690749889931,1.4084223362911505,2.095115813686836,True,7
energy_gpu_min_watts,energy_gpu_temp_avg_celsius,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_temp_avg_celsius,0.3027755409067712,0.243431534889044,0.3621195469244984,True,2,0.01965714242477646,0.015804342509520272,0.023509942340032647,True,2
energy_gpu_max_watts,energy_gpu_avg_watts,0.3499999940395355,mediator,yes,strong,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_avg_watts,0.1809707005056846,0.1455004432065704,0.2164409578047988,True,5,4.968745924235041,3.9948717230849726,5.942620125385108,True,5
hyperparam_epochs_x_is_parallel,energy_gpu_temp_avg_celsius,0.3499999940395355,moderation,yes,strong,interaction,mediator,other,并行模式调节epochs对gpu_temp_avg_celsius的效应,0.443700432062919,0.3567351473785869,0.5306657167472512,True,2,-0.044621190313461165,-0.053366943614899555,-0.035875437012022775,True,2
hyperparam_l2_regularization_x_is_parallel,energy_gpu_temp_max_celsius,0.3499999940395355,moderation,yes,strong,interaction,mediator,other,并行模式调节l2_regularization对gpu_temp_max_celsius的效应,-0.8204680613026069,-0.9812798013179178,-0.6596563212872959,True,5,-0.01944390269552626,-0.023254907623849408,-0.015632897767203113,True,5
energy_cpu_total_joules,energy_cpu_pkg_joules,0.3000000119209289,mediator,yes,strong,energy,energy,Q3,cpu_total_joules通过某种机制影响cpu_pkg_joules,,,,,0,,,,False,0
hyperparam_epochs,perf_final_training_loss,0.3000000119209289,main_effect,yes,strong,hyperparam,performance,other,epochs直接影响final_training_loss,-0.2258567313676556,-0.2701246507157161,-0.1815888120195951,True,4,-4.435772856002156,-5.305184335778579,-3.566361376225734,True,4
hyperparam_learning_rate_x_is_parallel,energy_gpu_avg_watts,0.3000000119209289,moderation,yes,strong,interaction,mediator,other,并行模式调节learning_rate对gpu_avg_watts的效应,-1.0405967954736035,-1.2445537673864302,-0.8366398235607774,True,3,-0.040319500032939985,-0.04822212203939622,-0.03241687802648375,True,3
energy_gpu_min_watts,perf_eval_samples_per_second,0.3000000119209289,irrelevant,yes,strong,mediator,performance,Q2,gpu_min_watts → eval_samples_per_second,-0.9733597466890352,-1.1641382570400862,-0.7825812363379843,True,0,-1.4692793133140007,-1.757258058723545,-1.1813005679044566,True,0
energy_gpu_avg_watts,energy_gpu_temp_max_celsius,0.3000000119209289,mediator,yes,strong,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_temp_max_celsius,,,,,0,,,,False,0
hyperparam_learning_rate,energy_gpu_max_watts,0.3000000119209289,main_effect,yes,strong,hyperparam,mediator,other,learning_rate直接影响gpu_max_watts,0.4598472637553461,0.3697172000592983,0.5499773274513939,True,3,-4.707446551243352,-5.630106075287049,-3.784787027199655,True,3
energy_gpu_min_watts,energy_gpu_temp_max_celsius,0.3000000119209289,mediator,yes,strong,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_temp_max_celsius,0.1575660643249696,0.1266831157172755,0.1884490129326637,True,5,0.02027473576655089,0.016300887556306917,0.024248583976794864,True,5
energy_cpu_ram_joules,energy_cpu_total_joules,0.3000000119209289,mediator,yes,strong,energy,energy,Q3,cpu_ram_joules通过某种机制影响cpu_total_joules,0.6897372232244808,0.5545487274724826,0.824925718976479,True,3,0.22042986562589195,0.17722561196321712,0.2636341192885668,True,3
energy_gpu_temp_avg_celsius,perf_final_training_loss,0.3000000119209289,irrelevant,yes,strong,mediator,performance,Q2,gpu_temp_avg_celsius → final_training_loss,-0.1006194733026031,-0.1203408900699134,-0.0808980565352929,True,6,-3.626225848792844,-4.336966115156241,-2.9154855824294463,True,6
energy_cpu_ram_joules,energy_gpu_total_joules,0.3000000119209289,mediator,yes,strong,energy,energy,Q3,cpu_ram_joules通过某种机制影响gpu_total_joules,,,,,0,,,,False,0
energy_cpu_pkg_joules,energy_cpu_total_joules,0.3000000119209289,mediator,yes,strong,energy,energy,Q3,cpu_pkg_joules通过某种机制影响cpu_total_joules,,,,,0,,,,False,0
energy_gpu_min_watts,perf_eval_loss,0.3000000119209289,irrelevant,yes,strong,mediator,performance,Q2,gpu_min_watts → eval_loss,0.1140473349006591,0.0916940572601299,0.1364006125411883,True,2,0.11860157564426266,0.09535566681798718,0.14184748447053813,True,2
