source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
energy_gpu_min_watts,hyperparam_epochs,0.20000000298023224,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_min_watts → epochs
energy_gpu_total_joules,energy_gpu_temp_avg_celsius,0.20000000298023224,mediator,yes,moderate,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_temp_avg_celsius
energy_gpu_total_joules,energy_gpu_min_watts,0.20000000298023224,mediator,yes,moderate,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_min_watts
energy_cpu_total_joules,energy_cpu_ram_joules,0.20000000298023224,mediator,yes,moderate,energy,energy,Q3,cpu_total_joules通过某种机制影响cpu_ram_joules
energy_gpu_util_max_percent,hyperparam_seed,0.20000000298023224,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_util_max_percent → seed
energy_cpu_ram_joules,hyperparam_epochs,0.20000000298023224,irrelevant,yes,moderate,energy,hyperparam,other,cpu_ram_joules → epochs
perf_best_val_accuracy,hyperparam_l2_regularization,0.20000000298023224,irrelevant,yes,moderate,performance,hyperparam,other,best_val_accuracy → l2_regularization
energy_cpu_pkg_joules,energy_cpu_ram_joules,0.20000000298023224,mediator,yes,moderate,energy,energy,Q3,cpu_pkg_joules通过某种机制影响cpu_ram_joules
hyperparam_l2_regularization_x_is_parallel,energy_gpu_max_watts,0.20000000298023224,moderation,yes,moderate,interaction,mediator,other,并行模式调节l2_regularization对gpu_max_watts的效应
hyperparam_epochs_x_is_parallel,energy_gpu_avg_watts,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节epochs对gpu_avg_watts的效应
energy_cpu_ram_joules,energy_gpu_util_max_percent,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_util_max_percent
energy_cpu_ram_joules,energy_cpu_pkg_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_ram_joules通过某种机制影响cpu_pkg_joules
energy_cpu_pkg_joules,energy_cpu_total_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_pkg_joules通过某种机制影响cpu_total_joules
hyperparam_l2_regularization_x_is_parallel,energy_gpu_avg_watts,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节l2_regularization对gpu_avg_watts的效应
energy_cpu_pkg_joules,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_pkg_joules通过某种机制影响gpu_total_joules
energy_cpu_total_joules,energy_gpu_avg_watts,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_avg_watts
energy_cpu_ram_joules,hyperparam_learning_rate,0.15000000596046448,irrelevant,yes,moderate,energy,hyperparam,other,cpu_ram_joules → learning_rate
hyperparam_l2_regularization_x_is_parallel,hyperparam_learning_rate,0.15000000596046448,moderation,yes,moderate,interaction,hyperparam,other,并行模式调节l2_regularization对learning_rate的效应
energy_cpu_pkg_joules,energy_gpu_util_avg_percent,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_util_avg_percent
is_parallel,energy_gpu_util_avg_percent,0.15000000596046448,mode_effect,yes,moderate,mode,mediator,other,is_parallel → gpu_util_avg_percent
energy_gpu_total_joules,energy_gpu_util_max_percent,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_util_max_percent
energy_gpu_min_watts,energy_cpu_ram_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_min_watts通过某种机制影响cpu_ram_joules
energy_cpu_total_joules,hyperparam_epochs_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,energy,interaction,other,cpu_total_joules → epochs_x_parallel
energy_gpu_total_joules,perf_test_accuracy,0.15000000596046448,irrelevant,yes,moderate,energy,performance,Q2,gpu_total_joules → test_accuracy
energy_gpu_temp_avg_celsius,energy_cpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_avg_celsius通过某种机制影响cpu_total_joules
energy_gpu_util_max_percent,energy_gpu_min_watts,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_min_watts
energy_gpu_util_avg_percent,hyperparam_epochs,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_util_avg_percent → epochs
energy_gpu_util_avg_percent,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_temp_avg_celsius
hyperparam_learning_rate,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,hyperparam,hyperparam,other,learning_rate → l2_regularization
hyperparam_l2_regularization,hyperparam_epochs,0.15000000596046448,irrelevant,yes,moderate,hyperparam,hyperparam,other,l2_regularization → epochs
hyperparam_l2_regularization,perf_test_accuracy,0.15000000596046448,main_effect,yes,moderate,hyperparam,performance,other,l2_regularization直接影响test_accuracy
hyperparam_l2_regularization,hyperparam_learning_rate_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,hyperparam,interaction,other,l2_regularization → learning_rate_x_parallel
energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_util_avg_percent
energy_gpu_avg_watts,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_avg_watts → l2_regularization
energy_gpu_avg_watts,energy_cpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_avg_watts通过某种机制影响cpu_total_joules
hyperparam_epochs,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,hyperparam,hyperparam,other,epochs → l2_regularization
hyperparam_epochs_x_is_parallel,energy_gpu_total_joules,0.15000000596046448,moderation,yes,moderate,interaction,energy,Q1,并行模式调节epochs对gpu_total_joules的效应
hyperparam_learning_rate_x_is_parallel,is_parallel,0.15000000596046448,moderation,yes,moderate,interaction,mode,other,并行模式调节learning_rate对is_parallel的效应
energy_gpu_max_watts,energy_gpu_avg_watts,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_avg_watts
energy_gpu_util_avg_percent,hyperparam_learning_rate_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,interaction,other,gpu_util_avg_percent → learning_rate_x_parallel
energy_gpu_util_avg_percent,hyperparam_epochs_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,interaction,other,gpu_util_avg_percent → epochs_x_parallel
energy_gpu_max_watts,is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,mode,other,gpu_max_watts → is_parallel
energy_gpu_max_watts,hyperparam_learning_rate,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_max_watts → learning_rate
energy_gpu_temp_avg_celsius,perf_best_val_accuracy,0.15000000596046448,irrelevant,yes,moderate,mediator,performance,Q2,gpu_temp_avg_celsius → best_val_accuracy
energy_gpu_temp_avg_celsius,perf_test_accuracy,0.15000000596046448,irrelevant,yes,moderate,mediator,performance,Q2,gpu_temp_avg_celsius → test_accuracy
energy_gpu_util_max_percent,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_temp_avg_celsius
energy_gpu_temp_max_celsius,is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,mode,other,gpu_temp_max_celsius → is_parallel
energy_gpu_temp_max_celsius,hyperparam_epochs,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_max_celsius → epochs
energy_gpu_temp_avg_celsius,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_total_joules
hyperparam_epochs_x_is_parallel,perf_best_val_accuracy,0.15000000596046448,moderation,yes,moderate,interaction,performance,other,并行模式调节epochs对best_val_accuracy的效应
energy_cpu_total_joules,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_temp_avg_celsius
energy_cpu_pkg_joules,hyperparam_epochs,0.15000000596046448,irrelevant,yes,moderate,energy,hyperparam,other,cpu_pkg_joules → epochs
energy_gpu_util_max_percent,energy_gpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_util_max_percent通过某种机制影响gpu_total_joules
energy_gpu_util_max_percent,energy_cpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_util_max_percent通过某种机制影响cpu_total_joules
energy_gpu_max_watts,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,interaction,other,gpu_max_watts → learning_rate_x_parallel
energy_gpu_temp_max_celsius,perf_best_val_accuracy,0.10000000149011612,irrelevant,yes,moderate,mediator,performance,Q2,gpu_temp_max_celsius → best_val_accuracy
energy_gpu_temp_max_celsius,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_max_celsius → l2_regularization
energy_gpu_temp_avg_celsius,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_avg_celsius → l2_regularization
energy_gpu_temp_max_celsius,energy_gpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响gpu_total_joules
energy_gpu_temp_max_celsius,energy_cpu_pkg_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响cpu_pkg_joules
hyperparam_learning_rate,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,hyperparam,interaction,other,learning_rate → learning_rate_x_parallel
energy_gpu_max_watts,energy_gpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_max_watts通过某种机制影响gpu_total_joules
energy_gpu_min_watts,energy_cpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_min_watts通过某种机制影响cpu_total_joules
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_min_watts
energy_gpu_min_watts,energy_gpu_avg_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_avg_watts
