path_id,path_length,source,target,path,path_strength,step1_strength,step2_strength,step3_strength,path_type,question_relevance,interpretation
P2_225,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_max_watts → seed,0.45000001788139343,0.45000001788139343,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_max_watts间接影响seed
P3_437,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → test_accuracy → seed,0.42500001192092896,0.8500000238418579,0.5,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和test_accuracy间接影响seed
P2_253,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → model_siamese → test_accuracy,0.42500001192092896,0.8500000238418579,0.5,,moderation_mediated,Q3,batch_size_x_parallel通过model_siamese间接影响test_accuracy
P2_034,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → learning_rate_x_parallel → seed,0.4000000059604645,0.4000000059604645,1.0,,other_mediation,other,learning_rate通过learning_rate_x_parallel间接影响seed
P3_426,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_siamese → gpu_max_watts → seed,0.3825000259280209,0.8500000238418579,0.45000001788139343,1.0,moderation_mediated,other,batch_size_x_parallel通过model_siamese和gpu_max_watts间接影响seed
P2_092,2,hyperparam_batch_size_x_is_parallel,energy_gpu_max_watts,batch_size_x_parallel → model_siamese → gpu_max_watts,0.3825000259280209,0.8500000238418579,0.45000001788139343,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过model_siamese间接影响gpu_max_watts
P3_326,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_min_watts → test_accuracy → seed,0.3800000008940696,0.949999988079071,0.4000000059604645,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_min_watts和test_accuracy间接影响seed
P2_245,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → gpu_min_watts → test_accuracy,0.3800000008940696,0.949999988079071,0.4000000059604645,,moderation_mediated,Q3,batch_size_x_parallel通过gpu_min_watts间接影响test_accuracy
P2_223,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → cpu_total_joules → seed,0.3499999940395355,0.3499999940395355,1.0,,moderation_mediated,other,batch_size_x_parallel通过cpu_total_joules间接影响seed
P2_022,2,hyperparam_batch_size,hyperparam_seed,batch_size → test_accuracy → seed,0.3499999940395355,0.3499999940395355,1.0,,other_mediation,other,batch_size通过test_accuracy间接影响seed
P2_230,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_util_avg_percent → seed,0.3499999940395355,0.3499999940395355,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_util_avg_percent间接影响seed
P3_399,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → model_mnist_ff → is_parallel → seed,0.31500000715255716,0.9000000357627869,0.3499999940395355,1.0,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff和is_parallel间接影响seed
P2_161,2,hyperparam_batch_size_x_is_parallel,is_parallel,batch_size_x_parallel → model_mnist_ff → is_parallel,0.31500000715255716,0.9000000357627869,0.3499999940395355,,moderation_mediated,other,batch_size_x_parallel通过model_mnist_ff间接影响is_parallel
P3_288,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_avg_watts → gpu_min_watts → seed,0.302500013113022,0.550000011920929,0.550000011920929,1.0,moderation_mediated,other,batch_size_x_parallel通过gpu_avg_watts和gpu_min_watts间接影响seed
P2_096,2,hyperparam_batch_size_x_is_parallel,energy_gpu_min_watts,batch_size_x_parallel → gpu_avg_watts → gpu_min_watts,0.302500013113022,0.550000011920929,0.550000011920929,,moderation_mediated,"Q1,Q3",batch_size_x_parallel通过gpu_avg_watts间接影响gpu_min_watts
P2_250,2,hyperparam_batch_size_x_is_parallel,perf_test_accuracy,batch_size_x_parallel → is_parallel → test_accuracy,0.30000001192092896,1.0,0.30000001192092896,,moderation_mediated,Q3,batch_size_x_parallel通过is_parallel间接影响test_accuracy
P2_015,2,hyperparam_batch_size,hyperparam_seed,batch_size → gpu_max_watts → seed,0.30000001192092896,0.30000001192092896,1.0,,other_mediation,other,batch_size通过gpu_max_watts间接影响seed
P2_297,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → learning_rate → seed,0.30000001192092896,0.30000001192092896,1.0,,moderation_mediated,other,epochs_x_parallel通过learning_rate间接影响seed
P3_388,3,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → is_parallel → test_accuracy → seed,0.30000001192092896,1.0,0.30000001192092896,1.0,moderation_mediated,other,batch_size_x_parallel通过is_parallel和test_accuracy间接影响seed
P2_227,2,hyperparam_batch_size_x_is_parallel,hyperparam_seed,batch_size_x_parallel → gpu_total_joules → seed,0.30000001192092896,0.30000001192092896,1.0,,moderation_mediated,other,batch_size_x_parallel通过gpu_total_joules间接影响seed
P2_277,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → epochs → seed,0.30000001192092896,0.30000001192092896,1.0,,moderation_mediated,other,learning_rate_x_parallel通过epochs间接影响seed
