path_id,path_length,source,target,path,path_strength,step1_strength,step2_strength,step3_strength,path_type,question_relevance,interpretation
P2_011,2,hyperparam_learning_rate,energy_gpu_max_watts,learning_rate → final_training_loss → gpu_max_watts,0.15750000357627858,0.45000001788139343,0.3499999940395355,,mediation_to_energy,"Q1,Q3",learning_rate通过final_training_loss间接影响gpu_max_watts
P2_029,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_min_watts → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,learning_rate通过gpu_min_watts间接影响seed
P3_029,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → learning_rate_x_parallel → gpu_temp_max_celsius → seed,0.15000000596046448,0.30000001192092896,0.5,1.0,other_mediation,other,learning_rate通过learning_rate_x_parallel和gpu_temp_max_celsius间接影响seed
P2_210,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → cpu_pkg_joules → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,epochs_x_parallel通过cpu_pkg_joules间接影响seed
P2_073,2,hyperparam_epochs,hyperparam_seed,epochs → epochs_x_parallel → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,epochs通过epochs_x_parallel间接影响seed
P2_020,2,hyperparam_learning_rate,energy_gpu_temp_max_celsius,learning_rate → learning_rate_x_parallel → gpu_temp_max_celsius,0.15000000596046448,0.30000001192092896,0.5,,mediation_to_energy,"Q1,Q3",learning_rate通过learning_rate_x_parallel间接影响gpu_temp_max_celsius
P2_104,2,hyperparam_l2_regularization,hyperparam_seed,l2_regularization → epochs → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,l2_regularization通过epochs间接影响seed
P2_031,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_temp_max_celsius → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,learning_rate通过gpu_temp_max_celsius间接影响seed
P2_032,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_util_avg_percent → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,learning_rate通过gpu_util_avg_percent间接影响seed
P2_144,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → cpu_ram_joules → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,learning_rate_x_parallel通过cpu_ram_joules间接影响seed
P2_154,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → eval_loss → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,learning_rate_x_parallel通过eval_loss间接影响seed
P2_222,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → eval_samples_per_second → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,epochs_x_parallel通过eval_samples_per_second间接影响seed
P2_096,2,hyperparam_l2_regularization,hyperparam_seed,l2_regularization → cpu_pkg_joules → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,l2_regularization通过cpu_pkg_joules间接影响seed
P2_062,2,hyperparam_epochs,hyperparam_seed,epochs → cpu_ram_joules → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,epochs通过cpu_ram_joules间接影响seed
P2_150,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_util_avg_percent → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,learning_rate_x_parallel通过gpu_util_avg_percent间接影响seed
P2_198,2,hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,epochs_x_parallel → gpu_total_joules → gpu_temp_max_celsius,0.15000000223517418,0.20000000298023224,0.75,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_total_joules间接影响gpu_temp_max_celsius
P3_153,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_total_joules → gpu_temp_max_celsius → seed,0.15000000223517418,0.20000000298023224,0.75,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_total_joules和gpu_temp_max_celsius间接影响seed
P2_135,2,hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_max_celsius,learning_rate_x_parallel → is_parallel → gpu_temp_max_celsius,0.13999999970197674,0.3499999940395355,0.4000000059604645,,moderation_mediated,"Q1,Q3",learning_rate_x_parallel通过is_parallel间接影响gpu_temp_max_celsius
P3_110,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → is_parallel → gpu_temp_max_celsius → seed,0.13999999970197674,0.3499999940395355,0.4000000059604645,1.0,moderation_mediated,other,learning_rate_x_parallel通过is_parallel和gpu_temp_max_celsius间接影响seed
P2_117,2,hyperparam_learning_rate_x_is_parallel,energy_gpu_avg_watts,learning_rate_x_parallel → final_training_loss → gpu_avg_watts,0.13750000298023224,0.550000011920929,0.25,,moderation_mediated,"Q1,Q3",learning_rate_x_parallel通过final_training_loss间接影响gpu_avg_watts
P3_125,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → final_training_loss → eval_loss → seed,0.13750000298023224,0.550000011920929,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过final_training_loss和eval_loss间接影响seed
P2_161,2,hyperparam_learning_rate_x_is_parallel,perf_eval_loss,learning_rate_x_parallel → final_training_loss → eval_loss,0.13750000298023224,0.550000011920929,0.25,,moderation_mediated,Q3,learning_rate_x_parallel通过final_training_loss间接影响eval_loss
P3_122,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → final_training_loss → gpu_avg_watts → seed,0.13750000298023224,0.550000011920929,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过final_training_loss和gpu_avg_watts间接影响seed
P3_027,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → learning_rate_x_parallel → gpu_max_watts → seed,0.13500001072883627,0.30000001192092896,0.45000001788139343,1.0,other_mediation,other,learning_rate通过learning_rate_x_parallel和gpu_max_watts间接影响seed
P2_012,2,hyperparam_learning_rate,energy_gpu_max_watts,learning_rate → learning_rate_x_parallel → gpu_max_watts,0.13500001072883627,0.30000001192092896,0.45000001788139343,,mediation_to_energy,"Q1,Q3",learning_rate通过learning_rate_x_parallel间接影响gpu_max_watts
P3_150,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_total_joules → gpu_avg_watts → seed,0.13000000908970843,0.20000000298023224,0.6500000357627869,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_total_joules和gpu_avg_watts间接影响seed
P2_175,2,hyperparam_epochs_x_is_parallel,energy_gpu_avg_watts,epochs_x_parallel → gpu_total_joules → gpu_avg_watts,0.13000000908970843,0.20000000298023224,0.6500000357627869,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_total_joules间接影响gpu_avg_watts
P2_226,2,hyperparam_epochs_x_is_parallel,perf_eval_loss,epochs_x_parallel → gpu_util_avg_percent → eval_loss,0.125,0.5,0.25,,moderation_mediated,Q3,epochs_x_parallel通过gpu_util_avg_percent间接影响eval_loss
P3_105,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_temp_max_celsius → eval_loss → seed,0.125,0.5,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过gpu_temp_max_celsius和eval_loss间接影响seed
P2_200,2,hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,epochs_x_parallel → gpu_util_avg_percent → gpu_temp_max_celsius,0.125,0.5,0.25,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_util_avg_percent间接影响gpu_temp_max_celsius
P2_158,2,hyperparam_learning_rate_x_is_parallel,perf_eval_loss,learning_rate_x_parallel → gpu_temp_max_celsius → eval_loss,0.125,0.5,0.25,,moderation_mediated,Q3,learning_rate_x_parallel通过gpu_temp_max_celsius间接影响eval_loss
P3_101,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_temp_max_celsius → gpu_temp_avg_celsius → seed,0.125,0.5,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过gpu_temp_max_celsius和gpu_temp_avg_celsius间接影响seed
P2_130,2,hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_avg_celsius,learning_rate_x_parallel → gpu_temp_max_celsius → gpu_temp_avg_celsius,0.125,0.5,0.25,,moderation_mediated,"Q1,Q3",learning_rate_x_parallel通过gpu_temp_max_celsius间接影响gpu_temp_avg_celsius
P3_176,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_util_avg_percent → gpu_temp_max_celsius → seed,0.125,0.5,0.25,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_util_avg_percent和gpu_temp_max_celsius间接影响seed
P3_178,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_util_avg_percent → eval_loss → seed,0.125,0.5,0.25,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_util_avg_percent和eval_loss间接影响seed
P2_042,2,hyperparam_epochs,energy_gpu_avg_watts,epochs → gpu_max_watts → gpu_avg_watts,0.1224999958276749,0.3499999940395355,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_max_watts间接影响gpu_avg_watts
P2_177,2,hyperparam_epochs_x_is_parallel,energy_gpu_avg_watts,epochs_x_parallel → gpu_temp_max_celsius → gpu_avg_watts,0.1224999958276749,0.3499999940395355,0.3499999940395355,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_temp_max_celsius间接影响gpu_avg_watts
P3_165,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_temp_max_celsius → gpu_avg_watts → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_temp_max_celsius和gpu_avg_watts间接影响seed
P2_240,2,hyperparam_l2_regularization_x_is_parallel,energy_gpu_avg_watts,l2_regularization_x_parallel → gpu_temp_max_celsius → gpu_avg_watts,0.1224999958276749,0.3499999940395355,0.3499999940395355,,moderation_mediated,"Q1,Q3",l2_regularization_x_parallel通过gpu_temp_max_celsius间接影响gpu_avg_watts
P3_203,3,hyperparam_l2_regularization_x_is_parallel,hyperparam_seed,l2_regularization_x_parallel → gpu_temp_max_celsius → gpu_avg_watts → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,moderation_mediated,other,l2_regularization_x_parallel通过gpu_temp_max_celsius和gpu_avg_watts间接影响seed
P3_036,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_max_watts → gpu_avg_watts → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,other_mediation,other,epochs通过gpu_max_watts和gpu_avg_watts间接影响seed
P3_185,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → epochs → eval_loss → seed,0.120000006556511,0.30000001192092896,0.4000000059604645,1.0,moderation_mediated,other,epochs_x_parallel通过epochs和eval_loss间接影响seed
P2_227,2,hyperparam_epochs_x_is_parallel,perf_eval_loss,epochs_x_parallel → epochs → eval_loss,0.120000006556511,0.30000001192092896,0.4000000059604645,,moderation_mediated,Q3,epochs_x_parallel通过epochs间接影响eval_loss
P3_024,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → final_training_loss → eval_loss → seed,0.11250000447034836,0.45000001788139343,0.25,1.0,other_mediation,other,learning_rate通过final_training_loss和eval_loss间接影响seed
P2_048,2,hyperparam_epochs,energy_gpu_max_watts,epochs → gpu_temp_max_celsius → gpu_max_watts,0.11250000447034836,0.25,0.45000001788139343,,mediation_to_energy,"Q1,Q3",epochs通过gpu_temp_max_celsius间接影响gpu_max_watts
P3_041,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_temp_max_celsius → gpu_max_watts → seed,0.11250000447034836,0.25,0.45000001788139343,1.0,other_mediation,other,epochs通过gpu_temp_max_celsius和gpu_max_watts间接影响seed
P3_021,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → final_training_loss → gpu_avg_watts → seed,0.11250000447034836,0.45000001788139343,0.25,1.0,other_mediation,other,learning_rate通过final_training_loss和gpu_avg_watts间接影响seed
P2_134,2,hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_max_celsius,learning_rate_x_parallel → gpu_max_watts → gpu_temp_max_celsius,0.11250000447034836,0.45000001788139343,0.25,,moderation_mediated,"Q1,Q3",learning_rate_x_parallel通过gpu_max_watts间接影响gpu_temp_max_celsius
P3_092,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_max_watts → gpu_temp_max_celsius → seed,0.11250000447034836,0.45000001788139343,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过gpu_max_watts和gpu_temp_max_celsius间接影响seed
P2_084,2,hyperparam_l2_regularization,energy_gpu_max_watts,l2_regularization → gpu_temp_max_celsius → gpu_max_watts,0.11250000447034836,0.25,0.45000001788139343,,mediation_to_energy,"Q1,Q3",l2_regularization通过gpu_temp_max_celsius间接影响gpu_max_watts
P3_069,3,hyperparam_l2_regularization,hyperparam_seed,l2_regularization → gpu_temp_max_celsius → gpu_max_watts → seed,0.11250000447034836,0.25,0.45000001788139343,1.0,other_mediation,other,l2_regularization通过gpu_temp_max_celsius和gpu_max_watts间接影响seed
P2_163,2,hyperparam_learning_rate_x_is_parallel,perf_final_training_loss,learning_rate_x_parallel → gpu_max_watts → final_training_loss,0.11250000447034836,0.45000001788139343,0.25,,moderation_mediated,Q3,learning_rate_x_parallel通过gpu_max_watts间接影响final_training_loss
P3_094,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_max_watts → final_training_loss → seed,0.11250000447034836,0.45000001788139343,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过gpu_max_watts和final_training_loss间接影响seed
P2_006,2,hyperparam_learning_rate,energy_gpu_avg_watts,learning_rate → final_training_loss → gpu_avg_watts,0.11250000447034836,0.45000001788139343,0.25,,mediation_to_energy,"Q1,Q3",learning_rate通过final_training_loss间接影响gpu_avg_watts
P2_038,2,hyperparam_learning_rate,perf_eval_loss,learning_rate → final_training_loss → eval_loss,0.11250000447034836,0.45000001788139343,0.25,,mediation_to_performance,Q3,learning_rate通过final_training_loss间接影响eval_loss
P2_128,2,hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_avg_celsius,learning_rate_x_parallel → gpu_avg_watts → gpu_temp_avg_celsius,0.10500000238418572,0.30000001192092896,0.3499999940395355,,moderation_mediated,"Q1,Q3",learning_rate_x_parallel通过gpu_avg_watts间接影响gpu_temp_avg_celsius
P2_231,2,hyperparam_epochs_x_is_parallel,perf_final_training_loss,epochs_x_parallel → gpu_temp_avg_celsius → final_training_loss,0.10500000238418572,0.3499999940395355,0.30000001192092896,,moderation_mediated,Q3,epochs_x_parallel通过gpu_temp_avg_celsius间接影响final_training_loss
