source,target,strength,ate_global_std,ate_global_std_ci_lower,ate_global_std_ci_upper,ate_global_std_is_significant,ate_global_std_confounders_count
hyperparam_epochs,energy_gpu_total_joules,0.35,-0.004270343104846566,-0.005107330353396493,-0.0034333558562966385,True,1
hyperparam_epochs,perf_final_training_loss,0.4,,,,True,5
hyperparam_epochs,perf_rank1,0.35,,,,True,4
hyperparam_epochs,perf_top20_accuracy,0.5,,,,True,1
hyperparam_epochs,perf_best_val_accuracy,0.4,,,,True,2
perf_test_accuracy,perf_eval_samples_per_second,0.35,,,,True,5
hyperparam_l2_regularization,hyperparam_seed,0.4,0.0,0.0,0.0,False,3
model_hrnet18,hyperparam_batch_size,0.7,0.0,0.0,0.0,False,8
model_pcb,hyperparam_batch_size,0.35,0.0,0.0,0.0,False,8
hyperparam_dropout,hyperparam_batch_size,0.45000002,0.0,0.0,0.0,False,8
hyperparam_dropout,perf_final_training_loss,0.35,0.0,0.0,0.0,False,5
perf_rank5,perf_eval_loss,0.35,0.0,0.0,0.0,False,3
perf_rank5,perf_top20_accuracy,0.35,0.0,0.0,0.0,False,4
hyperparam_kfold,hyperparam_batch_size,0.45000002,0.0,0.0,0.0,False,8
hyperparam_max_iter,hyperparam_seed,0.45000002,0.0,0.0,0.0,False,3
hyperparam_batch_size_x_is_parallel,energy_gpu_min_watts,0.55,-4.157105042977143,-4.9718976314006635,-3.342312454553623,True,1
hyperparam_batch_size_x_is_parallel,model_mnist_rnn,0.5,-0.5341218334085229,-0.6388097127565934,-0.4294339540604524,True,0
hyperparam_batch_size_x_is_parallel,hyperparam_batch_size,0.4,0.20898396198890223,-0.05387170271085062,0.4718396266886551,False,8
hyperparam_batch_size_x_is_parallel,perf_final_training_loss,0.35,,,,True,5
hyperparam_batch_size_x_is_parallel,perf_eval_samples_per_second,0.4,,,,True,2
hyperparam_batch_size_x_is_parallel,perf_map,0.35,,,,True,2
hyperparam_batch_size_x_is_parallel,perf_rank1,0.35,,,,True,4
hyperparam_batch_size_x_is_parallel,perf_rank5,0.45000002,,,,True,2
hyperparam_batch_size_x_is_parallel,perf_top10_accuracy,0.5,,,,True,1
hyperparam_batch_size_x_is_parallel,perf_recall,0.35,,,,True,4
hyperparam_epochs_x_is_parallel,is_parallel,0.45000002,-1.5757272970524538,-1.8845698472747348,-1.266884746830173,True,0
hyperparam_epochs_x_is_parallel,perf_test_accuracy,0.35,0.06451649833963025,0.051871264665062713,0.07716173201419778,True,2
hyperparam_epochs_x_is_parallel,perf_top10_accuracy,0.4,,,,True,1
hyperparam_epochs_x_is_parallel,perf_precision,0.35,,,,True,2
hyperparam_l2_regularization_x_is_parallel,hyperparam_seed,0.35,0.0,0.0,0.0,False,3
hyperparam_l2_regularization_x_is_parallel,perf_final_training_loss,0.35,0.0,0.0,0.0,False,5
hyperparam_dropout_x_is_parallel,hyperparam_batch_size,0.65000004,0.0,0.0,0.0,False,8
hyperparam_alpha_x_is_parallel,hyperparam_batch_size,0.45000002,0.0,0.0,0.0,False,8
hyperparam_kfold_x_is_parallel,hyperparam_batch_size,0.45000002,0.0,0.0,0.0,False,8
hyperparam_kfold_x_is_parallel,perf_recall,0.35,0.0,0.0,0.0,False,4
hyperparam_max_iter_x_is_parallel,hyperparam_batch_size,0.45000002,0.0,0.0,0.0,False,8
hyperparam_max_iter_x_is_parallel,perf_recall,0.35,0.0,0.0,0.0,False,4
