source,target,strength,ate_global_std,ate_global_std_ci_lower,ate_global_std_ci_upper,ate_global_std_is_significant,ate_global_std_confounders_count
energy_gpu_total_joules,perf_final_training_loss,0.5,,,,True,8
energy_gpu_total_joules,perf_eval_samples_per_second,0.5,,,,True,6
energy_gpu_total_joules,perf_accuracy,0.55,,,,True,4
energy_gpu_total_joules,perf_precision,0.45000002,,,,True,13
energy_gpu_total_joules,perf_recall,0.45000002,,,,True,5
energy_gpu_total_joules,perf_best_val_accuracy,0.45000002,,,,True,19
energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,0.35,0.9811199412962335,0.7888204328021717,1.1734194497902952,True,1
energy_gpu_temp_avg_celsius,perf_recall,0.45000002,,,,True,5
energy_gpu_temp_max_celsius,perf_test_accuracy,0.35,,,,True,6
energy_gpu_temp_max_celsius,perf_final_training_loss,0.4,,,,True,9
energy_gpu_util_avg_percent,perf_eval_loss,0.4,,,,True,12
energy_gpu_util_avg_percent,perf_rank5,0.45000002,,,,True,6
energy_gpu_util_avg_percent,perf_precision,0.35,,,,True,13
energy_gpu_util_avg_percent,perf_best_val_accuracy,0.55,,,,True,19
energy_gpu_util_max_percent,perf_eval_loss,0.4,,,,True,12
energy_gpu_util_max_percent,perf_final_training_loss,0.65000004,,,,True,7
energy_gpu_util_max_percent,perf_eval_samples_per_second,0.35,,,,True,6
energy_gpu_util_max_percent,perf_rank1,0.4,,,,True,6
energy_gpu_util_max_percent,perf_rank5,0.5,,,,True,6
energy_gpu_util_max_percent,perf_precision,0.55,,,,True,12
energy_gpu_util_max_percent,perf_best_val_accuracy,0.35,,,,True,19
is_parallel,perf_test_accuracy,0.35,,,,True,5
is_parallel,perf_eval_loss,0.45000002,,,,True,12
is_parallel,perf_final_training_loss,0.5,,,,True,8
is_parallel,perf_rank1,0.35,,,,True,7
is_parallel,perf_precision,0.4,,,,True,12
is_parallel,perf_recall,0.35,,,,True,5
is_parallel,perf_best_val_accuracy,0.35,,,,True,19
model_mnist_ff,perf_best_val_accuracy,0.35,0.0,0.0,0.0,False,19
model_mnist_rnn,perf_best_val_accuracy,0.35,0.0,0.0,0.0,False,19
model_siamese,perf_best_val_accuracy,0.4,0.0,0.0,0.0,False,19
hyperparam_batch_size,perf_eval_loss,0.45000002,0.0,0.0,0.0,False,12
hyperparam_batch_size,perf_rank1,0.4,0.0,0.0,0.0,False,6
hyperparam_learning_rate,perf_best_val_accuracy,0.35,0.0,0.0,0.0,False,19
hyperparam_epochs,perf_best_val_accuracy,0.35,0.0,0.0,0.0,False,19
hyperparam_seed,perf_rank5,0.45000002,,,,True,6
hyperparam_l2_regularization,perf_map,0.35,0.0,0.0,0.0,False,8
hyperparam_l2_regularization,perf_precision,0.4,0.0,0.0,0.0,False,11
perf_eval_loss,perf_map,0.4,0.0,0.0,0.0,False,17
model_hrnet18,perf_best_val_accuracy,0.35,0.0,0.0,0.0,False,19
model_pcb,perf_precision,0.35,0.0,0.0,0.0,False,11
model_pcb,perf_best_val_accuracy,0.4,0.0,0.0,0.0,False,19
hyperparam_dropout,perf_precision,0.35,0.0,0.0,0.0,False,11
perf_rank1,perf_test_accuracy,0.35,0.0,0.0,0.0,False,10
perf_rank1,perf_eval_samples_per_second,0.35,0.0,0.0,0.0,False,9
perf_rank1,perf_accuracy,0.35,0.0,0.0,0.0,False,9
perf_rank5,perf_accuracy,0.35,0.0,0.0,0.0,False,9
hyperparam_alpha,perf_top20_accuracy,0.4,-0.20789343627809112,-0.24864054978859698,-0.16714632276758526,True,4
hyperparam_alpha,hyperparam_alpha_x_is_parallel,0.45000002,,,,False,0
hyperparam_kfold,perf_eval_loss,0.35,,,,True,13
hyperparam_kfold,perf_eval_samples_per_second,0.45000002,,,,True,7
hyperparam_kfold,perf_map,0.45000002,,,,True,8
hyperparam_kfold,perf_rank1,0.45000002,,,,True,8
hyperparam_kfold,perf_rank5,0.35,,,,True,7
hyperparam_kfold,perf_precision,0.35,,,,True,13
hyperparam_kfold,perf_best_val_accuracy,0.45000002,,,,True,19
hyperparam_kfold,hyperparam_kfold_x_is_parallel,0.35,,,,False,0
perf_top1_accuracy,perf_top5_accuracy,0.4,,,,False,0
perf_top5_accuracy,perf_top1_accuracy,0.45000002,,,,False,0
perf_top5_accuracy,perf_top20_accuracy,0.4,0.14481753652727442,0.11643329936792862,0.1732017736866202,True,4
perf_top10_accuracy,perf_top5_accuracy,0.35,0.5552590495984204,0.44642827587713,0.6640898233197108,True,1
perf_top10_accuracy,perf_top20_accuracy,0.4,0.7402003680853368,0.5951210959406108,0.8852796402300629,True,3
perf_accuracy,perf_eval_loss,0.4,0.0,0.0,0.0,False,14
perf_accuracy,perf_precision,0.35,0.0,0.0,0.0,False,13
perf_precision,perf_best_val_accuracy,0.4,0.0,0.0,0.0,False,24
perf_recall,perf_precision,0.4,0.0,0.0,0.0,False,14
hyperparam_learning_rate_x_is_parallel,perf_precision,0.4,0.0,0.0,0.0,False,11
hyperparam_learning_rate_x_is_parallel,perf_best_val_accuracy,0.4,0.0,0.0,0.0,False,19
hyperparam_epochs_x_is_parallel,perf_final_training_loss,0.35,0.0,0.0,0.0,False,7
hyperparam_epochs_x_is_parallel,perf_best_val_accuracy,0.4,0.0,0.0,0.0,False,19
hyperparam_l2_regularization_x_is_parallel,perf_eval_loss,0.45000002,0.0,0.0,0.0,False,12
hyperparam_dropout_x_is_parallel,perf_eval_loss,0.35,0.0,0.0,0.0,False,12
hyperparam_alpha_x_is_parallel,perf_map,0.35,,,,True,9
hyperparam_alpha_x_is_parallel,perf_rank1,0.4,,,,True,7
hyperparam_alpha_x_is_parallel,hyperparam_alpha,0.4,,,,False,0
hyperparam_alpha_x_is_parallel,perf_precision,0.4,,,,True,12
hyperparam_kfold_x_is_parallel,perf_map,0.35,,,,True,8
hyperparam_kfold_x_is_parallel,hyperparam_kfold,0.35,,,,False,0
hyperparam_kfold_x_is_parallel,perf_top20_accuracy,0.35,0.3572399277680794,0.28722090192553584,0.42725895361062294,True,4
hyperparam_kfold_x_is_parallel,perf_best_val_accuracy,0.4,,,,True,19
hyperparam_max_iter_x_is_parallel,hyperparam_max_iter,0.4,0.9740191331218612,0.7831113830299764,1.164926883213746,True,0
