source,target,strength,ate_global_std,ate_global_std_ci_lower,ate_global_std_ci_upper,ate_global_std_is_significant,ate_global_std_confounders_count
energy_gpu_total_joules,perf_rank5,0.35,,,,True,10
energy_gpu_total_joules,perf_top5_accuracy,0.6,,,,True,11
energy_gpu_total_joules,perf_top10_accuracy,0.35,,,,True,8
energy_gpu_total_joules,perf_top20_accuracy,0.4,,,,True,14
energy_gpu_total_joules,perf_accuracy,0.35,,,,True,4
energy_gpu_total_joules,perf_precision,0.5,,,,True,8
energy_gpu_total_joules,perf_recall,0.35,,,,True,5
energy_gpu_total_joules,perf_best_val_accuracy,0.35,0.11977199812331248,0.09629668649114323,0.14324730975548172,True,3
energy_gpu_total_joules,hyperparam_epochs_x_is_parallel,0.35,3.2134296365252606,2.5835974277663096,3.8432618452842116,True,5
energy_gpu_temp_avg_celsius,hyperparam_seed,0.35,1.0811055011409567,0.6171643335538747,1.5450466687280389,True,2
energy_gpu_temp_avg_celsius,perf_eval_loss,0.5,,,,True,7
energy_gpu_temp_avg_celsius,perf_eval_samples_per_second,0.4,,,,True,12
energy_gpu_temp_avg_celsius,perf_rank1,0.35,,,,True,16
energy_gpu_temp_avg_celsius,perf_top5_accuracy,0.35,,,,True,11
energy_gpu_temp_avg_celsius,perf_top10_accuracy,0.45000002,,,,True,9
energy_gpu_temp_avg_celsius,perf_top20_accuracy,0.45000002,,,,True,14
energy_gpu_temp_avg_celsius,perf_precision,0.35,,,,True,8
energy_gpu_temp_avg_celsius,perf_recall,0.4,,,,True,5
energy_gpu_temp_max_celsius,is_parallel,0.35,-1.3215441455841483,-1.5805667981186415,-1.0625214930496552,True,1
energy_gpu_temp_max_celsius,perf_eval_loss,0.45000002,,,,True,7
energy_gpu_temp_max_celsius,perf_eval_samples_per_second,0.45000002,,,,True,12
energy_gpu_temp_max_celsius,perf_rank1,0.35,,,,True,16
energy_gpu_temp_max_celsius,perf_rank5,0.4,,,,True,10
energy_gpu_temp_max_celsius,perf_top5_accuracy,0.4,,,,True,11
energy_gpu_temp_max_celsius,perf_top10_accuracy,0.45000002,,,,True,8
energy_gpu_temp_max_celsius,perf_precision,0.4,,,,True,8
energy_gpu_temp_max_celsius,perf_recall,0.35,,,,True,5
energy_gpu_util_avg_percent,perf_eval_loss,0.5,,,,True,7
energy_gpu_util_avg_percent,perf_map,0.35,,,,True,17
energy_gpu_util_avg_percent,perf_rank1,0.5,,,,True,16
energy_gpu_util_avg_percent,perf_top10_accuracy,0.4,,,,True,9
energy_gpu_util_avg_percent,hyperparam_learning_rate_x_is_parallel,0.4,-2.037354527820299,-2.4366760152730778,-1.6380330403675205,True,3
energy_gpu_util_avg_percent,hyperparam_epochs_x_is_parallel,0.35,0.6228280437150223,0.5007537471468779,0.7449023402831667,True,6
energy_gpu_util_max_percent,is_parallel,0.35,1.5734725840838346,1.265071957603403,1.8818732105642662,True,1
energy_gpu_util_max_percent,perf_final_training_loss,0.35,,,,True,3
energy_gpu_util_max_percent,perf_eval_samples_per_second,0.4,,,,True,12
energy_gpu_util_max_percent,perf_map,0.4,,,,True,17
energy_gpu_util_max_percent,perf_top1_accuracy,0.55,,,,True,12
energy_gpu_util_max_percent,perf_top5_accuracy,0.4,,,,True,11
energy_gpu_util_max_percent,perf_top10_accuracy,0.5,,,,True,8
energy_gpu_util_max_percent,perf_top20_accuracy,0.4,,,,True,14
energy_gpu_util_max_percent,perf_precision,0.35,,,,True,8
energy_gpu_util_max_percent,hyperparam_learning_rate_x_is_parallel,0.35,-1.1479162405490693,-1.372907823696687,-0.9229246574014517,True,2
is_parallel,perf_eval_samples_per_second,0.55,,,,True,12
is_parallel,perf_top1_accuracy,0.45000002,,,,True,13
is_parallel,perf_top10_accuracy,0.4,,,,True,8
is_parallel,perf_precision,0.4,,,,True,8
is_parallel,hyperparam_learning_rate_x_is_parallel,0.35,1.3664793834779778,1.098649424316294,1.6343093426396615,True,3
is_parallel,hyperparam_epochs_x_is_parallel,0.45000002,1.3212592001733001,1.0622923969393332,1.580226003407267,True,7
model_mnist_ff,perf_rank5,0.35,0.0,0.0,0.0,False,10
hyperparam_learning_rate,perf_eval_samples_per_second,0.4,,,,True,12
hyperparam_learning_rate,perf_map,0.35,,,,True,17
hyperparam_learning_rate,perf_rank1,0.4,,,,True,16
hyperparam_learning_rate,perf_rank5,0.4,,,,True,10
hyperparam_learning_rate,perf_top1_accuracy,0.4,,,,True,12
hyperparam_learning_rate,perf_top20_accuracy,0.4,,,,True,14
hyperparam_epochs,perf_eval_samples_per_second,0.35,,,,True,13
hyperparam_epochs,perf_top5_accuracy,0.55,,,,True,11
hyperparam_epochs,perf_top20_accuracy,0.5,,,,True,15
hyperparam_seed,perf_map,0.35,,,,True,19
hyperparam_seed,perf_rank1,0.4,,,,True,17
perf_test_accuracy,energy_gpu_max_watts,0.35,-1.197650040811637,-1.4323894488107178,-0.9629106328125562,True,0
perf_test_accuracy,energy_gpu_temp_avg_celsius,0.35,-0.6171223434095949,-0.7380783227178755,-0.4961663641013143,True,0
perf_test_accuracy,hyperparam_learning_rate,0.85,8.107528236884479,6.518452702455121,9.696603771313836,True,0
perf_test_accuracy,hyperparam_epochs,0.55,2.284236894219318,1.8365264629523317,2.7319473254863045,True,2
perf_test_accuracy,hyperparam_seed,0.35,0.025325121078265733,-0.5015226546333156,0.5521728967898469,False,2
perf_test_accuracy,perf_eval_loss,0.5,,,,True,7
perf_test_accuracy,perf_eval_samples_per_second,0.45000002,,,,True,12
perf_test_accuracy,perf_map,0.4,,,,True,17
perf_test_accuracy,perf_rank1,0.55,,,,True,16
perf_test_accuracy,perf_rank5,0.5,,,,True,10
perf_test_accuracy,perf_top1_accuracy,0.4,,,,True,12
perf_test_accuracy,perf_top5_accuracy,0.45000002,,,,True,11
perf_test_accuracy,perf_top20_accuracy,0.45000002,,,,True,14
perf_test_accuracy,perf_accuracy,0.55,,,,True,4
perf_test_accuracy,perf_precision,0.45000002,,,,True,8
perf_test_accuracy,perf_recall,0.5,,,,True,5
perf_test_accuracy,perf_best_val_accuracy,0.35,1.6232876355953283,1.358820432900118,1.8877548382905387,True,3
perf_test_accuracy,hyperparam_epochs_x_is_parallel,0.35,-3.8590950295397093,-4.615477655329492,-3.1027124037499263,True,5
hyperparam_l2_regularization,perf_map,0.45000002,,,,True,18
hyperparam_l2_regularization,perf_top20_accuracy,0.35,,,,True,15
hyperparam_l2_regularization,perf_accuracy,0.35,,,,True,5
hyperparam_l2_regularization,perf_best_val_accuracy,0.35,0.23476370954457462,0.188750022473838,0.28077739661531126,True,3
perf_eval_loss,perf_rank1,0.4,0.0,0.0,0.0,False,16
perf_final_training_loss,perf_rank1,0.4,0.0,0.0,0.0,False,17
model_hrnet18,perf_map,0.4,0.0,0.0,0.0,False,17
model_hrnet18,perf_top1_accuracy,0.45000002,0.0,0.0,0.0,False,12
model_hrnet18,perf_top20_accuracy,0.45000002,0.0,0.0,0.0,False,14
model_pcb,hyperparam_seed,0.35,0.0,0.0,0.0,False,2
model_pcb,perf_top20_accuracy,0.35,0.0,0.0,0.0,False,14
perf_rank5,perf_top1_accuracy,0.35,0.0,0.0,0.0,False,18
hyperparam_alpha,perf_top1_accuracy,0.4,0.0,0.0,0.0,False,12
hyperparam_kfold,perf_map,0.4,0.0,0.0,0.0,False,17
hyperparam_kfold,perf_top1_accuracy,0.4,0.0,0.0,0.0,False,12
hyperparam_max_iter,perf_map,0.35,0.0,0.0,0.0,False,17
hyperparam_max_iter,perf_rank5,0.4,0.0,0.0,0.0,False,10
perf_top10_accuracy,perf_eval_samples_per_second,0.35,0.0,0.0,0.0,False,14
perf_top10_accuracy,perf_top20_accuracy,0.35,0.0,0.0,0.0,False,18
perf_top10_accuracy,perf_accuracy,0.4,0.0,0.0,0.0,False,12
perf_top20_accuracy,perf_eval_samples_per_second,0.35,0.0,0.0,0.0,False,17
perf_top20_accuracy,perf_top5_accuracy,0.35,0.0,0.0,0.0,False,20
perf_recall,perf_rank1,0.35,0.0,0.0,0.0,False,17
perf_best_val_accuracy,perf_map,0.35,,,,True,18
perf_best_val_accuracy,perf_top10_accuracy,0.35,,,,True,11
hyperparam_batch_size_x_is_parallel,perf_map,0.35,0.0,0.0,0.0,False,17
hyperparam_learning_rate_x_is_parallel,perf_map,0.4,,,,True,18
hyperparam_learning_rate_x_is_parallel,perf_top1_accuracy,0.35,,,,True,13
hyperparam_learning_rate_x_is_parallel,perf_top20_accuracy,0.55,,,,True,16
hyperparam_learning_rate_x_is_parallel,perf_recall,0.35,,,,True,8
hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,0.55,0.166286917550379,0.13369468171050472,0.19887915339025328,True,6
hyperparam_epochs_x_is_parallel,perf_top20_accuracy,0.4,,,,True,16
hyperparam_l2_regularization_x_is_parallel,hyperparam_l2_regularization,0.45000002,1.0145907359932858,0.8157309517386018,1.2134505202479697,True,0
hyperparam_l2_regularization_x_is_parallel,perf_best_val_accuracy,0.35,-0.06850583946670565,-0.08193298400217995,-0.05507869493123134,True,3
hyperparam_max_iter_x_is_parallel,perf_eval_samples_per_second,0.35,0.0,0.0,0.0,False,12
hyperparam_max_iter_x_is_parallel,perf_map,0.45000002,0.0,0.0,0.0,False,17
hyperparam_max_iter_x_is_parallel,perf_rank1,0.35,0.0,0.0,0.0,False,16
hyperparam_max_iter_x_is_parallel,perf_top10_accuracy,0.35,0.0,0.0,0.0,False,8
hyperparam_max_iter_x_is_parallel,perf_top20_accuracy,0.35,0.0,0.0,0.0,False,14
