path_id,path_length,source,target,path,path_strength,step1_strength,step2_strength,step3_strength,path_type,question_relevance,interpretation
P2_054,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → dropout_x_parallel → seed,0.20000000298023224,0.20000000298023224,1.0,,other_mediation,other,learning_rate通过dropout_x_parallel间接影响seed
P2_043,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_max_watts → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,learning_rate通过gpu_max_watts间接影响seed
P2_207,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_util_avg_percent → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,epochs_x_parallel通过gpu_util_avg_percent间接影响seed
P2_158,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → dropout → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,learning_rate_x_parallel通过dropout间接影响seed
P2_202,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_max_watts → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,epochs_x_parallel通过gpu_max_watts间接影响seed
P2_213,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → rank5 → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,epochs_x_parallel通过rank5间接影响seed
P2_140,2,hyperparam_dropout_x_is_parallel,hyperparam_seed,dropout_x_parallel → learning_rate_x_parallel → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,dropout_x_parallel通过learning_rate_x_parallel间接影响seed
P2_119,2,hyperparam_epochs,hyperparam_seed,epochs → rank5 → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,epochs通过rank5间接影响seed
P2_047,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_util_avg_percent → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,learning_rate通过gpu_util_avg_percent间接影响seed
P2_014,2,hyperparam_dropout,hyperparam_seed,dropout → learning_rate → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,dropout通过learning_rate间接影响seed
P2_017,2,hyperparam_dropout,hyperparam_seed,dropout → rank5 → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,dropout通过rank5间接影响seed
P2_199,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → cpu_pkg_joules → seed,0.15000000596046448,0.15000000596046448,1.0,,moderation_mediated,other,epochs_x_parallel通过cpu_pkg_joules间接影响seed
P2_114,2,hyperparam_epochs,hyperparam_seed,epochs → gpu_util_max_percent → seed,0.15000000596046448,0.15000000596046448,1.0,,other_mediation,other,epochs通过gpu_util_max_percent间接影响seed
P2_088,2,hyperparam_epochs,energy_gpu_temp_max_celsius,epochs → gpu_min_watts → gpu_temp_max_celsius,0.13999999970197674,0.3499999940395355,0.4000000059604645,,mediation_to_energy,"Q1,Q3",epochs通过gpu_min_watts间接影响gpu_temp_max_celsius
P3_051,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_min_watts → gpu_max_watts → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,other_mediation,other,epochs通过gpu_min_watts和gpu_max_watts间接影响seed
P3_030,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → learning_rate_x_parallel → dropout_x_parallel → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,other_mediation,other,learning_rate通过learning_rate_x_parallel和dropout_x_parallel间接影响seed
P2_094,2,hyperparam_epochs,energy_gpu_util_avg_percent,epochs → gpu_min_watts → gpu_util_avg_percent,0.1224999958276749,0.3499999940395355,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_min_watts间接影响gpu_util_avg_percent
P2_177,2,hyperparam_epochs_x_is_parallel,energy_gpu_min_watts,epochs_x_parallel → epochs → gpu_min_watts,0.1224999958276749,0.3499999940395355,0.3499999940395355,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过epochs间接影响gpu_min_watts
P3_055,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_min_watts → gpu_util_avg_percent → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,other_mediation,other,epochs通过gpu_min_watts和gpu_util_avg_percent间接影响seed
P2_070,2,hyperparam_epochs,energy_gpu_max_watts,epochs → gpu_min_watts → gpu_max_watts,0.1224999958276749,0.3499999940395355,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_min_watts间接影响gpu_max_watts
P2_182,2,hyperparam_epochs_x_is_parallel,energy_gpu_total_joules,epochs_x_parallel → epochs → gpu_total_joules,0.1224999958276749,0.3499999940395355,0.3499999940395355,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过epochs间接影响gpu_total_joules
P3_123,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → epochs → gpu_min_watts → seed,0.1224999958276749,0.3499999940395355,0.3499999940395355,1.0,moderation_mediated,other,epochs_x_parallel通过epochs和gpu_min_watts间接影响seed
P2_061,2,hyperparam_learning_rate,hyperparam_dropout_x_is_parallel,learning_rate → learning_rate_x_parallel → dropout_x_parallel,0.1224999958276749,0.3499999940395355,0.3499999940395355,,other_mediation,other,learning_rate通过learning_rate_x_parallel间接影响dropout_x_parallel
P2_058,2,hyperparam_learning_rate,perf_rank1,learning_rate → rank5 → rank1,0.120000006556511,0.30000001192092896,0.4000000059604645,,mediation_to_performance,Q3,learning_rate通过rank5间接影响rank1
P2_080,2,hyperparam_epochs,energy_gpu_total_joules,epochs → epochs_x_parallel → gpu_total_joules,0.120000006556511,0.30000001192092896,0.4000000059604645,,mediation_to_energy,"Q1,Q3",epochs通过epochs_x_parallel间接影响gpu_total_joules
P2_165,2,hyperparam_learning_rate_x_is_parallel,perf_rank5,learning_rate_x_parallel → learning_rate → rank5,0.120000006556511,0.4000000059604645,0.30000001192092896,,moderation_mediated,Q3,learning_rate_x_parallel通过learning_rate间接影响rank5
P3_096,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → learning_rate → rank5 → seed,0.120000006556511,0.4000000059604645,0.30000001192092896,1.0,moderation_mediated,other,learning_rate_x_parallel通过learning_rate和rank5间接影响seed
P3_124,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → epochs → gpu_total_joules → seed,0.11637499457597741,0.3499999940395355,0.3499999940395355,0.949999988079071,moderation_mediated,other,epochs_x_parallel通过epochs和gpu_total_joules间接影响seed
P3_080,3,hyperparam_epochs,hyperparam_seed,epochs → epochs_x_parallel → gpu_total_joules → seed,0.11400000479817389,0.30000001192092896,0.4000000059604645,0.949999988079071,other_mediation,other,epochs通过epochs_x_parallel和gpu_total_joules间接影响seed
P3_054,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_min_watts → gpu_temp_max_celsius → seed,0.11200000143051145,0.3499999940395355,0.4000000059604645,0.800000011920929,other_mediation,other,epochs通过gpu_min_watts和gpu_temp_max_celsius间接影响seed
P3_113,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_temp_max_celsius → gpu_avg_watts → seed,0.10500000238418572,0.30000001192092896,0.3499999940395355,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_temp_max_celsius和gpu_avg_watts间接影响seed
P2_169,2,hyperparam_epochs_x_is_parallel,energy_gpu_avg_watts,epochs_x_parallel → gpu_temp_max_celsius → gpu_avg_watts,0.10500000238418572,0.30000001192092896,0.3499999940395355,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_temp_max_celsius间接影响gpu_avg_watts
P2_068,2,hyperparam_epochs,energy_gpu_avg_watts,epochs → gpu_temp_max_celsius → gpu_avg_watts,0.10500000238418572,0.30000001192092896,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_temp_max_celsius间接影响gpu_avg_watts
P2_189,2,hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,epochs_x_parallel → epochs → gpu_temp_max_celsius,0.10500000238418572,0.3499999940395355,0.30000001192092896,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过epochs间接影响gpu_temp_max_celsius
P2_060,2,hyperparam_learning_rate,hyperparam_dropout_x_is_parallel,learning_rate → rank5 → dropout_x_parallel,0.10500000238418572,0.30000001192092896,0.3499999940395355,,other_mediation,other,learning_rate通过rank5间接影响dropout_x_parallel
P2_151,2,hyperparam_learning_rate_x_is_parallel,hyperparam_dropout,learning_rate_x_parallel → dropout_x_parallel → dropout,0.10500000238418572,0.3499999940395355,0.30000001192092896,,moderation_mediated,other,learning_rate_x_parallel通过dropout_x_parallel间接影响dropout
P3_026,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → rank5 → dropout_x_parallel → seed,0.10500000238418572,0.30000001192092896,0.3499999940395355,1.0,other_mediation,other,learning_rate通过rank5和dropout_x_parallel间接影响seed
P3_023,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → rank5 → dropout → seed,0.10500000238418572,0.30000001192092896,0.3499999940395355,1.0,other_mediation,other,learning_rate通过rank5和dropout间接影响seed
P2_038,2,hyperparam_learning_rate,hyperparam_dropout,learning_rate → rank5 → dropout,0.10500000238418572,0.30000001192092896,0.3499999940395355,,other_mediation,other,learning_rate通过rank5间接影响dropout
P3_068,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_temp_max_celsius → gpu_avg_watts → seed,0.10500000238418572,0.30000001192092896,0.3499999940395355,1.0,other_mediation,other,epochs通过gpu_temp_max_celsius和gpu_avg_watts间接影响seed
P3_098,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → dropout_x_parallel → dropout → seed,0.10500000238418572,0.3499999940395355,0.30000001192092896,1.0,moderation_mediated,other,learning_rate_x_parallel通过dropout_x_parallel和dropout间接影响seed
P2_019,2,hyperparam_dropout,hyperparam_seed,dropout → learning_rate_x_parallel → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,dropout通过learning_rate_x_parallel间接影响seed
P2_009,2,hyperparam_dropout,hyperparam_seed,dropout → gpu_max_watts → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,dropout通过gpu_max_watts间接影响seed
P2_010,2,hyperparam_dropout,hyperparam_seed,dropout → gpu_min_watts → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,dropout通过gpu_min_watts间接影响seed
P2_161,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → map → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,learning_rate_x_parallel通过map间接影响seed
P3_095,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → learning_rate → dropout → seed,0.10000000149011612,0.4000000059604645,0.25,1.0,moderation_mediated,other,learning_rate_x_parallel通过learning_rate和dropout间接影响seed
P2_201,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_avg_watts → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,epochs_x_parallel通过gpu_avg_watts间接影响seed
P2_212,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → map → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,epochs_x_parallel通过map间接影响seed
P2_101,2,hyperparam_epochs,model_pcb,epochs → gpu_max_watts → model_pcb,0.10000000149011612,0.20000000298023224,0.5,,other_mediation,other,epochs通过gpu_max_watts间接影响model_pcb
P2_150,2,hyperparam_learning_rate_x_is_parallel,hyperparam_dropout,learning_rate_x_parallel → learning_rate → dropout,0.10000000149011612,0.4000000059604645,0.25,,moderation_mediated,other,learning_rate_x_parallel通过learning_rate间接影响dropout
P2_205,2,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_temp_avg_celsius → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,epochs_x_parallel通过gpu_temp_avg_celsius间接影响seed
P2_149,2,hyperparam_learning_rate_x_is_parallel,model_pcb,learning_rate_x_parallel → gpu_max_watts → model_pcb,0.10000000149011612,0.20000000298023224,0.5,,moderation_mediated,other,learning_rate_x_parallel通过gpu_max_watts间接影响model_pcb
P2_115,2,hyperparam_epochs,hyperparam_seed,epochs → is_parallel → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,epochs通过is_parallel间接影响seed
P2_187,2,hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,epochs_x_parallel → gpu_min_watts → gpu_temp_max_celsius,0.10000000149011612,0.25,0.4000000059604645,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_min_watts间接影响gpu_temp_max_celsius
P2_160,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → epochs → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,learning_rate_x_parallel通过epochs间接影响seed
P2_157,2,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → model_pcb → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,learning_rate_x_parallel通过model_pcb间接影响seed
P3_090,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_max_watts → model_pcb → seed,0.10000000149011612,0.20000000298023224,0.5,1.0,moderation_mediated,other,learning_rate_x_parallel通过gpu_max_watts和model_pcb间接影响seed
P2_144,2,hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_max_celsius,learning_rate_x_parallel → learning_rate → gpu_temp_max_celsius,0.10000000149011612,0.4000000059604645,0.25,,moderation_mediated,"Q1,Q3",learning_rate_x_parallel通过learning_rate间接影响gpu_temp_max_celsius
P2_049,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → is_parallel → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,learning_rate通过is_parallel间接影响seed
P2_106,2,hyperparam_epochs,hyperparam_seed,epochs → cpu_total_joules → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,epochs通过cpu_total_joules间接影响seed
P2_044,2,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_min_watts → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,learning_rate通过gpu_min_watts间接影响seed
P2_117,2,hyperparam_epochs,hyperparam_seed,epochs → model_pcb → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,epochs通过model_pcb间接影响seed
P3_047,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_max_watts → model_pcb → seed,0.10000000149011612,0.20000000298023224,0.5,1.0,other_mediation,other,epochs通过gpu_max_watts和model_pcb间接影响seed
P2_139,2,hyperparam_dropout_x_is_parallel,hyperparam_seed,dropout_x_parallel → learning_rate → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,dropout_x_parallel通过learning_rate间接影响seed
P2_015,2,hyperparam_dropout,hyperparam_seed,dropout → map → seed,0.10000000149011612,0.10000000149011612,1.0,,other_mediation,other,dropout通过map间接影响seed
P2_134,2,hyperparam_dropout_x_is_parallel,hyperparam_seed,dropout_x_parallel → gpu_max_watts → seed,0.10000000149011612,0.10000000149011612,1.0,,moderation_mediated,other,dropout_x_parallel通过gpu_max_watts间接影响seed
P2_011,2,hyperparam_dropout,hyperparam_seed,dropout → gpu_total_joules → seed,0.0950000002235174,0.10000000149011612,0.949999988079071,,other_mediation,other,dropout通过gpu_total_joules间接影响seed
P2_079,2,hyperparam_epochs,energy_gpu_total_joules,epochs → gpu_temp_max_celsius → gpu_total_joules,0.09000000715255752,0.30000001192092896,0.30000001192092896,,mediation_to_energy,"Q1,Q3",epochs通过gpu_temp_max_celsius间接影响gpu_total_joules
P2_180,2,hyperparam_epochs_x_is_parallel,energy_gpu_total_joules,epochs_x_parallel → gpu_temp_max_celsius → gpu_total_joules,0.09000000715255752,0.30000001192092896,0.30000001192092896,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_temp_max_celsius间接影响gpu_total_joules
P2_092,2,hyperparam_epochs,energy_gpu_temp_max_celsius,epochs → epochs_x_parallel → gpu_temp_max_celsius,0.09000000715255752,0.30000001192092896,0.30000001192092896,,mediation_to_energy,"Q1,Q3",epochs通过epochs_x_parallel间接影响gpu_temp_max_celsius
P3_062,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_temp_avg_celsius → gpu_avg_watts → seed,0.09000000491738325,0.20000000298023224,0.45000001788139343,1.0,other_mediation,other,epochs通过gpu_temp_avg_celsius和gpu_avg_watts间接影响seed
P2_067,2,hyperparam_epochs,energy_gpu_avg_watts,epochs → gpu_temp_avg_celsius → gpu_avg_watts,0.09000000491738325,0.20000000298023224,0.45000001788139343,,mediation_to_energy,"Q1,Q3",epochs通过gpu_temp_avg_celsius间接影响gpu_avg_watts
P3_121,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → epochs → gpu_avg_watts → seed,0.08749999850988388,0.3499999940395355,0.25,1.0,moderation_mediated,other,epochs_x_parallel通过epochs和gpu_avg_watts间接影响seed
P2_077,2,hyperparam_epochs,energy_gpu_total_joules,epochs → gpu_avg_watts → gpu_total_joules,0.08749999850988388,0.25,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_avg_watts间接影响gpu_total_joules
P2_191,2,hyperparam_epochs_x_is_parallel,energy_gpu_util_avg_percent,epochs_x_parallel → gpu_min_watts → gpu_util_avg_percent,0.08749999850988388,0.25,0.3499999940395355,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_min_watts间接影响gpu_util_avg_percent
P2_170,2,hyperparam_epochs_x_is_parallel,energy_gpu_avg_watts,epochs_x_parallel → epochs → gpu_avg_watts,0.08749999850988388,0.3499999940395355,0.25,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过epochs间接影响gpu_avg_watts
P2_171,2,hyperparam_epochs_x_is_parallel,energy_gpu_max_watts,epochs_x_parallel → gpu_min_watts → gpu_max_watts,0.08749999850988388,0.25,0.3499999940395355,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_min_watts间接影响gpu_max_watts
P3_012,3,hyperparam_learning_rate,hyperparam_seed,learning_rate → gpu_temp_max_celsius → gpu_avg_watts → seed,0.08749999850988388,0.25,0.3499999940395355,1.0,other_mediation,other,learning_rate通过gpu_temp_max_celsius和gpu_avg_watts间接影响seed
P2_081,2,hyperparam_epochs,energy_gpu_temp_avg_celsius,epochs → gpu_avg_watts → gpu_temp_avg_celsius,0.08749999850988388,0.25,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_avg_watts间接影响gpu_temp_avg_celsius
P2_025,2,hyperparam_learning_rate,energy_gpu_avg_watts,learning_rate → gpu_temp_max_celsius → gpu_avg_watts,0.08749999850988388,0.25,0.3499999940395355,,mediation_to_energy,"Q1,Q3",learning_rate通过gpu_temp_max_celsius间接影响gpu_avg_watts
P3_058,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_min_watts → model_pcb → seed,0.08749999850988388,0.3499999940395355,0.25,1.0,other_mediation,other,epochs通过gpu_min_watts和model_pcb间接影响seed
P3_106,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_min_watts → gpu_util_avg_percent → seed,0.08749999850988388,0.25,0.3499999940395355,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_min_watts和gpu_util_avg_percent间接影响seed
P2_102,2,hyperparam_epochs,model_pcb,epochs → gpu_min_watts → model_pcb,0.08749999850988388,0.3499999940395355,0.25,,other_mediation,other,epochs通过gpu_min_watts间接影响model_pcb
P3_037,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_avg_watts → gpu_temp_avg_celsius → seed,0.08749999850988388,0.25,0.3499999940395355,1.0,other_mediation,other,epochs通过gpu_avg_watts和gpu_temp_avg_celsius间接影响seed
P2_087,2,hyperparam_epochs,energy_gpu_temp_max_celsius,epochs → gpu_avg_watts → gpu_temp_max_celsius,0.08749999850988388,0.25,0.3499999940395355,,mediation_to_energy,"Q1,Q3",epochs通过gpu_avg_watts间接影响gpu_temp_max_celsius
P3_103,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_min_watts → gpu_max_watts → seed,0.08749999850988388,0.25,0.3499999940395355,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_min_watts和gpu_max_watts间接影响seed
P3_071,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_temp_max_celsius → gpu_total_joules → seed,0.08550000572204595,0.30000001192092896,0.30000001192092896,0.949999988079071,other_mediation,other,epochs通过gpu_temp_max_celsius和gpu_total_joules间接影响seed
P3_116,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_temp_max_celsius → gpu_total_joules → seed,0.08550000572204595,0.30000001192092896,0.30000001192092896,0.949999988079071,moderation_mediated,other,epochs_x_parallel通过gpu_temp_max_celsius和gpu_total_joules间接影响seed
P3_126,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → epochs → gpu_temp_max_celsius → seed,0.08400000315904614,0.3499999940395355,0.30000001192092896,0.800000011920929,moderation_mediated,other,epochs_x_parallel通过epochs和gpu_temp_max_celsius间接影响seed
P3_036,3,hyperparam_epochs,hyperparam_seed,epochs → gpu_avg_watts → gpu_total_joules → seed,0.08312499754130842,0.25,0.3499999940395355,0.949999988079071,other_mediation,other,epochs通过gpu_avg_watts和gpu_total_joules间接影响seed
P2_093,2,hyperparam_epochs,energy_gpu_util_avg_percent,epochs → gpu_max_watts → gpu_util_avg_percent,0.08000000238418581,0.20000000298023224,0.4000000059604645,,mediation_to_energy,"Q1,Q3",epochs通过gpu_max_watts间接影响gpu_util_avg_percent
P2_167,2,hyperparam_epochs_x_is_parallel,energy_cpu_total_joules,epochs_x_parallel → gpu_total_joules → cpu_total_joules,0.08000000238418581,0.4000000059604645,0.20000000298023224,,moderation_mediated,"Q1,Q3",epochs_x_parallel通过gpu_total_joules间接影响cpu_total_joules
P3_112,3,hyperparam_epochs_x_is_parallel,hyperparam_seed,epochs_x_parallel → gpu_total_joules → epochs → seed,0.08000000238418581,0.4000000059604645,0.20000000298023224,1.0,moderation_mediated,other,epochs_x_parallel通过gpu_total_joules和epochs间接影响seed
P3_087,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → gpu_max_watts → gpu_util_avg_percent → seed,0.08000000238418581,0.20000000298023224,0.4000000059604645,1.0,moderation_mediated,other,learning_rate_x_parallel通过gpu_max_watts和gpu_util_avg_percent间接影响seed
P3_093,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → learning_rate → gpu_temp_max_celsius → seed,0.08000000238418581,0.4000000059604645,0.25,0.800000011920929,moderation_mediated,other,learning_rate_x_parallel通过learning_rate和gpu_temp_max_celsius间接影响seed
P3_097,3,hyperparam_learning_rate_x_is_parallel,hyperparam_seed,learning_rate_x_parallel → learning_rate → dropout_x_parallel → seed,0.08000000238418581,0.4000000059604645,0.20000000298023224,1.0,moderation_mediated,other,learning_rate_x_parallel通过learning_rate和dropout_x_parallel间接影响seed
